timestamp,can_id,data_bytes
Starting,CAN,playback...
000350ED,00002414,00 00 00 01 00 00 FF 18
00035105,00002014,00 00 00 00 00 00 01 5C
00035105,00002114,00 00 00 00 FF FF FF FF
00035105,00002214,01 18 01 AD 00 FF FF FF
00035105,00002314,00 00 00 00 00 00 00 00
00035105,00002414,00 00 00 01 00 00 FF 18
0003511D,00002014,00 00 00 00 00 00 01 5C
0003511D,00002114,00 00 00 00 FF FF FF FF
0003511F,00002214,01 18 01 AD 00 FF FF FF
0003511F,00002314,00 00 00 00 00 00 00 00
0003511F,00002414,00 00 00 01 00 00 FF 18
00035139,00002014,00 00 00 00 00 00 01 5C
00035139,00002114,00 00 00 00 FF FF FF FF
00035139,00002214,01 18 01 AD 00 FF FF FF
00035139,00002314,00 00 00 00 00 00 00 00
00035139,00002414,00 00 00 01 00 00 FF 18
00035151,00002014,00 00 00 00 00 00 01 5C
00035151,00002114,00 00 00 00 FF FF FF FF
00035153,00002214,01 18 01 AD 00 FF FF FF
00035153,00002314,00 00 00 00 00 00 00 00
00035153,00002414,00 00 00 01 00 00 FF 18
0003516C,00002014,00 00 00 00 FF FF 01 5C
0003516C,00002114,00 00 00 00 FF FF FF FF
0003516C,00002214,01 18 01 AD 00 FF FF FF
0003516C,00002314,00 00 00 00 00 00 00 00
0003516C,00002414,00 00 00 01 00 00 FF 18
00035182,00002014,00 00 00 00 00 00 01 5D
00035182,00002114,00 00 00 00 FF FF FF FF
00035182,00002214,01 18 01 AD 00 FF FF FF
00035182,00002314,00 00 00 00 00 00 00 00
00035188,00002414,00 00 00 01 00 00 FF 18
0003519C,00002014,00 00 00 00 00 00 01 5C
0003519C,00002114,00 00 00 00 FF FF FF FF
0003519C,00002214,01 18 01 AD 00 FF FF FF
0003519C,00002314,00 00 00 00 00 00 00 00
0003519C,00002414,00 00 00 01 00 00 FF 18
000351B7,00002014,00 00 00 00 FF FF 01 5C
000351B7,00002114,00 00 00 00 FF FF FF FF
000351B7,00002214,01 18 01 AD 00 FF FF FF
000351B7,00002314,00 00 00 00 00 00 00 00
000351B7,00002414,00 00 00 01 00 00 FF 18
000351D1,00002014,00 00 00 00 00 00 01 5C
000351D1,00002114,00 00 00 00 FF FF FF FF
000351D1,00002214,01 18 01 AD 00 FF FF FF
000351D1,00002314,00 00 00 00 00 00 00 00
000351D1,00002414,00 00 00 01 00 00 FF 18
000351EB,00002014,00 00 00 00 FF FF 01 5C
000351EB,00002114,00 00 00 00 FF FF FF FF
000351EB,00002214,01 18 01 AD 00 FF FF FF
000351EB,00002314,00 00 00 00 00 00 00 00
000351EB,00002414,00 00 00 01 00 00 FF 18
00035204,00002014,00 00 00 00 00 00 01 5C
00035204,00002114,00 00 00 00 FF FF FF FF
00035204,00002214,01 18 01 AD 00 FF FF FF
00035204,00002314,00 00 00 00 00 00 00 00
00035204,00002414,00 00 00 01 00 00 FF 18
0003521B,00002014,00 00 00 00 00 00 01 5C
0003521D,00002114,00 00 00 00 FF FF FF FF
0003521D,00002214,01 18 01 AD 00 FF FF FF
0003521D,00002314,00 00 00 00 00 00 00 00
0003521D,00002414,00 00 00 01 00 00 FF 18
00035237,00002014,00 00 00 00 00 00 01 5C
00035237,00002114,00 00 00 00 FF FF FF FF
00035237,00002214,01 18 01 AD 00 FF FF FF
00035237,00002314,00 00 00 00 00 00 00 00
00035237,00002414,00 00 00 01 00 00 FF 18
0003524F,00002014,00 00 00 00 00 00 01 5C
0003524F,00002114,00 00 00 00 FF FF FF FF
0003524F,00002214,01 18 01 AD 00 FF FF FF
0003524F,00002314,00 00 00 00 00 00 00 00
00035251,00002414,00 00 00 01 00 00 FF 18
00035269,00002014,00 00 00 00 FF FF 01 5C
00035269,00002114,00 00 00 00 FF FF FF FF
00035269,00002214,01 18 01 AD 00 FF FF FF
00035269,00002314,00 00 00 00 00 00 00 00
00035269,00002414,00 00 00 01 00 00 FF 18
00035281,00002014,00 00 00 00 00 00 01 5C
00035281,00002114,00 00 00 00 FF FF FF FF
00035281,00002214,01 18 01 AD 00 FF FF FF
00035281,00002314,00 00 00 00 00 00 00 00
00035284,00002414,00 00 00 01 00 00 FF 18
0003529B,00002014,00 00 00 00 FF FF 01 5C
0003529D,00002114,00 00 00 00 FF FF FF FF
0003529D,00002214,01 18 01 AD 00 FF FF FF
0003529D,00002314,00 00 00 00 00 00 00 00
0003529D,00002414,00 00 00 01 00 00 FF 18
000352B5,00002014,00 00 00 00 FF FF 01 5C
000352B5,00002114,00 00 00 00 FF FF FF FF
000352B5,00002214,01 18 01 AD 00 FF FF FF
000352B5,00002314,00 00 00 00 00 00 00 00
000352B5,00002414,00 00 00 01 00 00 FF 18
000352CF,00002014,00 00 00 00 FF FF 01 5C
000352CF,00002114,00 00 00 00 FF FF FF FF
000352CF,00002214,01 18 01 AD 00 FF FF FF
000352CF,00002314,00 00 00 00 00 00 00 00
000352CF,00002414,00 00 00 01 00 00 FF 18
000352E7,00002014,00 00 00 00 00 00 01 5C
000352E7,00002114,00 00 00 00 FF FF FF FF
000352E7,00002214,01 18 01 AD 00 FF FF FF
000352E9,00002314,00 00 00 00 00 00 00 00
000352E9,00002414,00 00 00 01 00 00 FF 18
00035303,00002014,00 00 00 00 00 00 01 5C
00035303,00002114,00 00 00 00 FF FF FF FF
00035303,00002214,01 18 01 AD 00 FF FF FF
00035303,00002314,00 00 00 00 00 00 00 00
00035303,00002414,00 00 00 01 00 00 FF 18
0003531B,00002014,00 00 00 00 FF FF 01 5C
0003531B,00002114,00 00 00 00 FF FF FF FF
0003531B,00002214,01 18 01 AD 00 FF FF FF
0003531B,00002314,00 00 00 00 00 00 00 00
0003531B,00002414,00 00 00 01 00 00 FF 18
00035333,00002014,00 00 00 00 00 00 01 5C
00035333,00002114,00 00 00 00 FF FF FF FF
00035333,00002214,01 18 01 AD 00 FF FF FF
00035333,00002314,00 00 00 00 00 00 00 00
00035335,00002414,00 00 00 01 00 00 FF 18
0003534D,00002014,00 00 00 00 FF FF 01 5C
0003534F,00002114,00 00 00 00 FF FF FF FF
0003534F,00002214,01 18 01 AD 00 FF FF FF
0003534F,00002314,00 00 00 00 00 00 00 00
0003534F,00002414,00 00 00 01 00 00 FF 18
00035369,00002014,00 00 00 00 00 00 01 5C
00035369,00002114,00 00 00 00 FF FF FF FF
00035369,00002214,01 18 01 AD 00 FF FF FF
00035369,00002314,00 00 00 00 00 00 00 00
00035369,00002414,00 00 00 01 00 00 FF 18
00035381,00002014,00 00 00 00 00 00 01 5D
00035381,00002114,00 00 00 00 FF FF FF FF
00035381,00002214,01 18 01 AD 00 FF FF FF
00035381,00002314,00 00 00 00 00 00 00 00
00035381,00002414,00 00 00 01 00 00 FF 18
0003539B,00002014,00 00 00 00 00 00 01 5B
0003539B,00002114,00 00 00 00 FF FF FF FF
0003539B,00002214,01 18 01 AD 00 FF FF FF
0003539B,00002314,00 00 00 00 00 00 00 00
0003539B,00002414,00 00 00 01 00 00 FF 18
000353B3,00002014,00 00 00 00 00 00 01 5B
000353B3,00002114,00 00 00 00 FF FF FF FF
000353B3,00002214,01 18 01 AD 00 FF FF FF
000353B3,00002314,00 00 00 00 00 00 00 00
000353B3,00002414,00 00 00 01 00 00 FF 18
000353CC,00002014,00 00 00 00 00 00 01 5C
000353CC,00002114,00 00 00 00 FF FF FF FF
000353CC,00002214,01 18 01 AD 00 FF FF FF
000353CC,00002314,00 00 00 00 00 00 00 00
000353CE,00002414,00 00 00 01 00 00 FF 18
000353E6,00002014,00 00 00 00 FF FF 01 5B
000353E6,00002114,00 00 00 00 FF FF FF FF
000353E6,00002214,01 18 01 AD 00 FF FF FF
000353E6,00002314,00 00 00 00 00 00 00 00
000353E8,00002414,00 00 00 01 00 00 FF 18
00035400,00002014,00 00 00 00 00 00 01 5C
00035400,00002114,00 00 00 00 FF FF FF FF
00035400,00002214,01 18 01 AD 00 FF FF FF
00035400,00002314,00 00 00 00 00 00 00 00
00035400,00002414,00 00 00 01 00 00 FF 18
0003541A,00002014,00 00 00 00 00 00 01 5C
0003541A,00002114,00 00 00 00 FF FF FF FF
0003541A,00002214,01 18 01 AD 00 FF FF FF
0003541A,00002314,00 00 00 00 00 00 00 00
0003541A,00002414,00 00 00 01 00 00 FF 18
00035432,00002014,00 00 00 00 FF FF 01 5C
00035432,00002114,00 00 00 00 FF FF FF FF
00035432,00002214,01 18 01 AD 00 FF FF FF
00035434,00002314,00 00 00 00 00 00 00 00
00035434,00002414,00 00 00 01 00 00 FF 18
0003544B,00002014,00 00 00 00 00 00 01 5C
0003544B,00002114,00 00 00 00 FF FF FF FF
0003544B,00002214,01 18 01 AD 00 FF FF FF
0003544B,00002314,00 00 00 00 00 00 00 00
0003544B,00002414,00 00 00 01 00 00 FF 18
00035467,00002014,00 00 00 00 00 00 01 5B
00035467,00002114,00 00 00 00 FF FF FF FF
00035467,00002214,01 18 01 AD 00 FF FF FF
00035467,00002314,00 00 00 00 00 00 00 00
00035469,00002414,00 00 00 01 00 00 FF 18
0003547F,00002014,00 00 00 00 00 00 01 5C
0003547F,00002114,00 00 00 00 FF FF FF FF
0003547F,00002214,01 18 01 AD 00 FF FF FF
0003547F,00002314,00 00 00 00 00 00 00 00
0003547F,00002414,00 00 00 01 00 00 FF 18
00035499,00002014,00 00 00 00 FF FF 01 5C
00035499,00002114,00 00 00 00 FF FF FF FF
00035499,00002214,01 18 01 AD 00 FF FF FF
00035499,00002314,00 00 00 00 00 00 00 00
00035499,00002414,00 00 00 01 00 00 FF 18
000354B1,00002014,00 00 00 00 00 00 01 5C
000354B1,00002114,00 00 00 00 FF FF FF FF
000354B1,00002214,01 18 01 AD 00 FF FF FF
000354B3,00002314,00 00 00 00 00 00 00 00
000354B3,00002414,00 00 00 01 00 00 FF 18
000354CB,00002014,00 00 00 00 FF FF 01 5C
000354CB,00002114,00 00 00 00 FF FF FF FF
000354CB,00002214,01 18 01 AD 00 FF FF FF
000354CB,00002314,00 00 00 00 00 00 00 00
000354CB,00002414,00 00 00 01 00 00 FF 18
000354E1,00002014,00 00 00 00 00 00 01 5C
000354E1,00002114,00 00 00 00 FF FF FF FF
000354E7,00002214,01 18 01 AD 00 FF FF FF
000354E7,00002314,00 00 00 00 00 00 00 00
000354E7,00002414,00 00 00 01 00 00 FF 18
000354FD,00002014,00 00 00 00 00 00 01 5C
000354FD,00002114,00 00 00 00 FF FF FF FF
000354FD,00002214,01 18 01 AD 00 FF FF FF
000354FD,00002314,00 00 00 00 00 00 00 00
000354FF,00002414,00 00 00 01 00 00 FF 18
00035517,00002014,00 00 00 00 00 00 01 5C
00035517,00002114,00 00 00 00 FF FF FF FF
00035517,00002214,01 18 01 AD 00 FF FF FF
00035517,00002314,00 00 00 00 00 00 00 00
00035519,00002414,00 00 00 01 00 00 FF 18
0003552F,00002014,00 00 00 00 00 00 01 5C
0003552F,00002114,00 00 00 00 FF FF FF FF
0003552F,00002214,01 18 01 AD 00 FF FF FF
0003552F,00002314,00 00 00 00 00 00 00 00
0003552F,00002414,00 00 00 01 00 00 FF 18
00035549,00002014,00 00 00 00 00 00 01 5C
00035549,00002114,00 00 00 00 FF FF FF FF
00035549,00002214,01 18 01 AD 00 FF FF FF
00035549,00002314,00 00 00 00 00 00 00 00
00035549,00002414,00 00 00 01 00 00 FF 18
00035563,00002014,00 00 00 00 00 00 01 5C
00035563,00002114,00 00 00 00 FF FF FF FF
00035565,00002214,01 18 01 AD 00 FF FF FF
00035565,00002314,00 00 00 00 00 00 00 00
00035565,00002414,00 00 00 01 00 00 FF 18
0003557D,00002014,00 00 00 00 00 00 01 5B
0003557D,00002114,00 00 00 00 FF FF FF FF
0003557D,00002214,01 18 01 AD 00 FF FF FF
0003557D,00002314,00 00 00 00 00 00 00 00
0003557D,00002414,00 00 00 01 00 00 FF 18
00035595,00002014,00 00 00 00 00 00 01 5C
00035595,00002114,00 00 00 00 FF FF FF FF
00035595,00002214,01 18 01 AE 00 FF FF FF
00035595,00002314,00 00 00 00 00 00 00 00
00035597,00002414,00 00 00 01 00 00 FF 18
000355B1,00002014,00 00 00 00 00 00 01 5D
000355B1,00002114,00 00 00 00 FF FF FF FF
000355B1,00002214,01 18 01 AE 00 FF FF FF
000355B1,00002314,00 00 00 00 00 00 00 00
000355B1,00002414,00 00 00 01 00 00 FF 18
000355C9,00002014,00 00 00 00 00 00 01 5C
000355C9,00002114,00 00 00 00 FF FF FF FF
000355C9,00002214,01 18 01 AE 00 FF FF FF
000355C9,00002314,00 00 00 00 00 00 00 00
000355C9,00002414,00 00 00 01 00 00 FF 18
000355E4,00002014,00 00 00 00 00 01 01 5C
000355E4,00002114,00 00 00 00 FF FF FF FF
000355E4,00002214,01 18 01 AE 00 FF FF FF
000355E4,00002314,00 00 00 00 00 00 00 00
000355E4,00002414,00 00 00 01 00 00 FF 18
000355FA,00002014,00 00 00 00 00 00 01 5C
000355FA,00002114,00 00 00 00 FF FF FF FF
000355FA,00002214,01 18 01 AE 00 FF FF FF
000355FA,00002314,00 00 00 00 00 00 00 00
000355FA,00002414,00 00 00 01 00 00 FF 18
00035618,00002014,00 00 00 00 FF FF 01 5C
00035618,00002114,00 00 00 00 FF FF FF FF
00035618,00002214,01 18 01 AE 00 FF FF FF
00035618,00002314,00 00 00 00 00 00 00 00
00035618,00002414,00 00 00 01 00 00 FF 18
0003562D,00002014,00 00 00 00 FF FF 01 5C
0003562F,00002114,00 00 00 00 FF FF FF FF
0003562F,00002214,01 18 01 AE 00 FF FF FF
0003562F,00002314,00 00 00 00 00 00 00 00
0003562F,00002414,00 00 00 01 00 00 FF 18
00035648,00002014,00 00 00 00 00 00 01 5B
00035648,00002114,00 00 00 00 FF FF FF FF
00035648,00002214,01 18 01 AE 00 FF FF FF
00035648,00002314,00 00 00 00 00 00 00 00
0003564A,00002414,00 00 00 01 00 00 FF 18
00035662,00002014,00 00 00 00 00 00 01 5C
00035662,00002114,00 00 00 00 FF FF FF FF
00035662,00002214,01 18 01 AD 00 FF FF FF
00035662,00002314,00 00 00 00 00 00 00 00
00035662,00002414,00 00 00 01 00 00 FF 18
0003567A,00002014,00 00 00 00 00 00 01 5B
0003567A,00002114,00 00 00 00 FF FF FF FF
0003567A,00002214,01 18 01 AD 00 FF FF FF
0003567A,00002314,00 00 00 00 00 00 00 00
0003567A,00002414,00 00 00 01 00 00 FF 18
00035696,00002014,00 00 00 00 00 00 01 5C
00035696,00002114,00 00 00 00 FF FF FF FF
00035696,00002214,01 18 01 AD 00 FF FF FF
00035696,00002314,00 00 00 00 00 00 00 00
00035696,00002414,00 00 00 01 00 00 FF 18
000356AE,00002014,00 00 00 00 00 00 01 5C
000356AE,00002114,00 00 00 00 FF FF FF FF
000356AE,00002214,01 18 01 AD 00 FF FF FF
000356AE,00002314,00 00 00 00 00 00 00 00
000356AE,00002414,00 00 00 01 00 00 FF 18
000356C8,00002014,00 00 00 00 00 00 01 5C
000356C8,00002114,00 00 00 00 FF FF FF FF
000356C8,00002214,01 18 01 AD 00 FF FF FF
000356C8,00002314,00 00 00 00 00 00 00 00
000356CA,00002414,00 00 00 01 00 00 FF 18
000356E0,00002014,00 00 00 00 00 00 01 5C
000356E0,00002114,00 00 00 00 FF FF FF FF
000356E0,00002214,01 18 01 AD 00 FF FF FF
000356E0,00002314,00 00 00 00 00 00 00 00
000356E2,00002414,00 00 00 01 00 00 FF 18
000356FC,00002014,00 00 00 00 00 00 01 5C
000356FC,00002114,00 00 00 00 FF FF FF FF
000356FC,00002214,01 18 01 AD 00 FF FF FF
000356FC,00002314,00 00 00 00 00 00 00 00
000356FC,00002414,00 00 00 01 00 00 FF 18
00035715,00002014,00 00 00 00 00 00 01 5C
00035715,00002114,00 00 00 00 FF FF FF FF
00035715,00002214,01 18 01 AD 00 FF FF FF
00035715,00002314,00 00 00 00 00 00 00 00
00035715,00002414,00 00 00 01 00 00 FF 18
0003572D,00002014,00 00 00 00 00 00 01 5C
0003572D,00002114,00 00 00 00 FF FF FF FF
0003572D,00002214,01 18 01 AD 00 FF FF FF
0003572D,00002314,00 00 00 00 00 00 00 00
0003572D,00002414,00 00 00 01 00 00 FF 18
00035744,00002014,00 00 00 00 00 00 01 5C
00035744,00002114,00 00 00 00 FF FF FF FF
00035744,00002214,01 18 01 AD 00 FF FF FF
00035744,00002314,00 00 00 00 00 00 00 00
00035744,00002414,00 00 00 01 00 00 FF 18
0003575E,00002014,00 00 00 00 FF FF 01 5C
00035760,00002114,00 00 00 00 FF FF FF FF
00035760,00002214,01 18 01 AD 00 FF FF FF
00035760,00002314,00 00 00 00 00 00 00 00
00035760,00002414,00 00 00 01 00 00 FF 18
0003577A,00002014,00 00 00 00 FF FF 01 5C
0003577A,00002114,00 00 00 00 FF FF FF FF
0003577A,00002214,01 18 01 AD 00 FF FF FF
0003577A,00002314,00 00 00 00 00 00 00 00
0003577A,00002414,00 00 00 01 00 00 FF 18
00035794,00002014,00 00 00 00 00 00 01 5D
00035794,00002114,00 00 00 00 FF FF FF FF
00035794,00002214,01 18 01 AD 00 FF FF FF
00035794,00002314,00 00 00 00 00 00 00 00
00035794,00002414,00 00 00 01 00 00 FF 18
000357AC,00002014,00 00 00 00 00 00 01 5C
000357AC,00002114,00 00 00 00 FF FF FF FF
000357AC,00002214,01 18 01 AD 00 FF FF FF
000357AC,00002314,00 00 00 00 00 00 00 00
000357AC,00002414,00 00 00 01 00 00 FF 18
000357C4,00002014,00 00 00 00 FF FF 01 5C
000357C4,00002114,00 00 00 00 FF FF FF FF
000357C4,00002214,01 18 01 AD 00 FF FF FF
000357C4,00002314,00 00 00 00 00 00 00 00
000357C4,00002414,00 00 00 01 00 00 FF 18
000357DE,00002014,00 00 00 00 00 00 01 5D
000357E0,00002114,00 00 00 00 FF FF FF FF
000357E0,00002214,01 18 01 AD 00 FF FF FF
000357E0,00002314,00 00 00 00 00 00 00 00
000357E0,00002414,00 00 00 01 00 00 FF 18
000357F8,00002014,00 00 00 00 00 00 01 5C
000357F8,00002114,00 00 00 00 FF FF FF FF
000357F8,00002214,01 18 01 AD 00 FF FF FF
000357F8,00002314,00 00 00 00 00 00 00 00
000357F8,00002414,00 00 00 01 00 00 FF 18
00035812,00002014,00 00 00 00 00 00 01 5D
00035812,00002114,00 00 00 00 FF FF FF FF
00035812,00002214,01 18 01 AD 00 FF FF FF
00035812,00002314,00 00 00 00 00 00 00 00
00035812,00002414,00 00 00 01 00 00 FF 18
0003582C,00002014,00 00 00 00 00 00 01 5C
0003582C,00002114,00 00 00 00 FF FF FF FF
0003582C,00002214,01 18 01 AD 00 FF FF FF
0003582C,00002314,00 00 00 00 00 00 00 00
0003582C,00002414,00 00 00 01 00 00 FF 18
00035844,00002014,00 00 00 00 00 00 01 5C
00035844,00002114,00 00 00 00 FF FF FF FF
00035844,00002214,01 18 01 AD 00 FF FF FF
00035844,00002314,00 00 00 00 00 00 00 00
00035844,00002414,00 00 00 01 00 00 FF 18
0003585E,00002014,00 00 00 00 FF FF 01 5C
0003585E,00002114,00 00 00 00 FF FF FF FF
0003585E,00002214,01 18 01 AD 00 FF FF FF
0003585E,00002314,00 00 00 00 00 00 00 00
0003585E,00002414,00 00 00 01 00 00 FF 18
00035877,00002014,00 00 00 00 00 00 01 5C
00035877,00002114,00 00 00 00 FF FF FF FF
00035877,00002214,01 18 01 AD 00 FF FF FF
00035877,00002314,00 00 00 00 00 00 00 00
00035879,00002414,00 00 00 01 00 00 FF 18
0003588F,00002014,00 00 00 00 FF FF 01 5D
0003588F,00002114,00 00 00 00 FF FF FF FF
00035891,00002214,01 18 01 AD 00 FF FF FF
00035891,00002314,00 00 00 00 00 00 00 00
00035891,00002414,00 00 00 01 00 00 FF 18
000358AB,00002014,00 00 00 00 00 00 01 5C
000358AB,00002114,00 00 00 00 FF FF FF FF
000358AB,00002214,01 18 01 AD 00 FF FF FF
000358AB,00002314,00 00 00 00 00 00 00 00
000358AB,00002414,00 00 00 01 00 00 FF 18
000358C4,00002014,00 00 00 00 00 00 01 5B
000358C4,00002114,00 00 00 00 FF FF FF FF
000358C4,00002214,01 18 01 AD 00 FF FF FF
000358C4,00002314,00 00 00 00 00 00 00 00
000358C4,00002414,00 00 00 01 00 00 FF 18
000358DA,00002014,00 00 00 00 00 00 01 5C
000358E1,00002114,00 00 00 00 FF FF FF FF
000358E1,00002214,01 18 01 AD 00 FF FF FF
000358E1,00002314,00 00 00 00 00 00 00 00
000358E1,00002414,00 00 00 01 00 00 FF 18
000358F7,00002014,00 00 00 00 00 00 01 5C
000358F7,00002114,00 00 00 00 FF FF FF FF
000358F7,00002214,01 18 01 AD 00 FF FF FF
000358F7,00002314,00 00 00 00 00 00 00 00
000358F7,00002414,00 00 00 01 00 00 FF 18
0003590F,00002014,00 00 00 00 FF FF 01 5C
0003590F,00002114,00 00 00 00 FF FF FF FF
0003590F,00002214,01 18 01 AD 00 FF FF FF
0003590F,00002314,00 00 00 00 00 00 00 00
0003590F,00002414,00 00 00 01 00 00 FF 18
00035929,00002014,00 00 00 00 FF FF 01 5C
00035929,00002114,00 00 00 00 FF FF FF FF
00035929,00002214,01 18 01 AD 00 FF FF FF
00035929,00002314,00 00 00 00 00 00 00 00
00035929,00002414,00 00 00 01 00 00 FF 18
00035943,00002014,00 00 00 00 00 00 01 5C
00035943,00002114,00 00 00 00 FF FF FF FF
00035943,00002214,01 18 01 AD 00 FF FF FF
00035943,00002314,00 00 00 00 00 00 00 00
00035943,00002414,00 00 00 01 00 00 FF 18
0003595B,00002014,00 00 00 00 00 00 01 5C
0003595B,00002114,00 00 00 00 FF FF FF FF
0003595B,00002214,01 18 01 AD 00 FF FF FF
0003595B,00002314,00 00 00 00 00 00 00 00
0003595B,00002414,00 00 00 01 00 00 FF 18
00035977,00002014,00 00 00 00 00 00 01 5C
00035977,00002114,00 00 00 00 FF FF FF FF
00035977,00002214,01 18 01 AD 00 FF FF FF
00035977,00002314,00 00 00 00 00 00 00 00
00035977,00002414,00 00 00 01 00 00 FF 18
0003598D,00002014,00 00 00 00 00 00 01 5D
0003598D,00002114,00 00 00 00 FF FF FF FF
0003598D,00002214,01 18 01 AD 00 FF FF FF
0003598D,00002314,00 00 00 00 00 00 00 00
0003598D,00002414,00 00 00 01 00 00 FF 18
000359A7,00002014,00 00 00 00 FF FF 01 5B
000359A7,00002114,00 00 00 00 FF FF FF FF
000359A7,00002214,01 18 01 AD 00 FF FF FF
000359A7,00002314,00 00 00 00 00 00 00 00
000359A7,00002414,00 00 00 01 00 00 FF 18
000359C1,00002014,00 00 00 00 00 00 01 5D
000359C1,00002114,00 00 00 00 FF FF FF FF
000359C1,00002214,01 18 01 AD 00 FF FF FF
000359C1,00002314,00 00 00 00 00 00 00 00
000359C3,00002414,00 00 00 01 00 00 FF 18
000359DB,00002014,00 00 00 00 00 00 01 5C
000359DB,00002114,00 00 00 00 FF FF FF FF
000359DB,00002214,01 18 01 AD 00 FF FF FF
000359DB,00002314,00 00 00 00 00 00 00 00
000359DB,00002414,00 00 00 01 00 00 FF 18
000359F5,00002014,00 00 00 00 00 00 01 5C
000359F5,00002114,00 00 00 00 FF FF FF FF
000359F5,00002214,01 18 01 AD 00 FF FF FF
000359F5,00002314,00 00 00 00 00 00 00 00
000359F5,00002414,00 00 00 01 00 00 FF 18
00035A0D,00002014,00 00 00 00 00 00 01 5C
00035A0D,00002114,00 00 00 00 FF FF FF FF
00035A0F,00002214,01 18 01 AD 00 FF FF FF
00035A0F,00002314,00 00 00 00 00 00 00 00
00035A0F,00002414,00 00 00 01 00 00 FF 18
00035A26,00002014,00 00 00 00 FF FF 01 5C
00035A26,00002114,00 00 00 00 FF FF FF FF
00035A26,00002214,01 18 01 AD 00 FF FF FF
00035A26,00002314,00 00 00 00 00 00 00 00
00035A26,00002414,00 00 00 01 00 00 FF 18
00035A40,00002014,00 00 00 00 00 00 01 5D
00035A40,00002114,00 00 00 00 FF FF FF FF
00035A40,00002214,01 18 01 AD 00 FF FF FF
00035A40,00002314,00 00 00 00 00 00 00 00
00035A40,00002414,00 00 00 01 00 00 FF 18
00035A5B,00002014,00 00 00 00 FF FF 01 5C
00035A5D,00002114,00 00 00 00 FF FF FF FF
00035A5D,00002214,01 18 01 AD 00 FF FF FF
00035A5D,00002314,00 00 00 00 00 00 00 00
00035A5D,00002414,00 00 00 01 00 00 FF 18
00035A73,00002014,00 00 00 00 00 00 01 5C
00035A73,00002114,00 00 00 00 FF FF FF FF
00035A73,00002214,01 18 01 AD 00 FF FF FF
00035A73,00002314,00 00 00 00 00 00 00 00
00035A73,00002414,00 00 00 01 00 00 FF 18
00035A8B,00002014,00 00 00 00 00 00 01 5C
00035A8B,00002114,00 00 00 00 FF FF FF FF
00035A8D,00002214,01 18 01 AD 00 FF FF FF
00035A8D,00002314,00 00 00 00 00 00 00 00
00035A8D,00002414,00 00 00 01 00 00 FF 18
00035AA7,00002014,00 00 00 00 00 00 01 5C
00035AA7,00002114,00 00 00 00 FF FF FF FF
00035AA7,00002214,01 18 01 AD 00 FF FF FF
00035AA7,00002314,00 00 00 00 00 00 00 00
00035AA7,00002414,00 00 00 01 00 00 FF 18
00035ABF,00002014,00 00 00 00 00 00 01 5C
00035ABF,00002114,00 00 00 00 FF FF FF FF
00035ABF,00002214,01 18 01 AD 00 FF FF FF
00035ABF,00002314,00 00 00 00 00 00 00 00
00035AC1,00002414,00 00 00 01 00 00 FF 18
00035AD8,00002014,00 00 00 00 00 00 01 5D
00035AD8,00002114,00 00 00 00 FF FF FF FF
00035ADA,00002214,01 18 01 AD 00 FF FF FF
00035ADA,00002314,00 00 00 00 00 00 00 00
00035ADA,00002414,00 00 00 01 00 00 FF 18
00035AF2,00002014,00 00 00 00 FF FF 01 5D
00035AF2,00002114,00 00 00 00 FF FF FF FF
00035AF2,00002214,01 18 01 AD 00 FF FF FF
00035AF4,00002314,00 00 00 00 00 00 00 00
00035AF4,00002414,00 00 00 01 00 00 FF 18
00035B0D,00002014,00 00 00 00 00 00 01 5C
00035B0D,00002114,00 00 00 00 FF FF FF FF
00035B0D,00002214,01 18 01 AD 00 FF FF FF
00035B0D,00002314,00 00 00 00 00 00 00 00
00035B0D,00002414,00 00 00 01 00 00 FF 18
00035B25,00002014,00 00 00 00 00 00 01 5C
00035B25,00002114,00 00 00 00 FF FF FF FF
00035B25,00002214,01 18 01 AD 00 FF FF FF
00035B25,00002314,00 00 00 00 00 00 00 00
00035B27,00002414,00 00 00 01 00 00 FF 18
00035B3F,00002014,00 00 00 00 00 00 01 5C
00035B41,00002114,00 00 00 00 FF FF FF FF
00035B41,00002214,01 18 01 AD 00 FF FF FF
00035B41,00002314,00 00 00 00 00 00 00 00
00035B41,00002414,00 00 00 01 00 00 FF 18
00035B57,00002014,00 00 00 00 FF FF 01 5D
00035B57,00002114,00 00 00 00 FF FF FF FF
00035B57,00002214,01 18 01 AD 00 FF FF FF
00035B57,00002314,00 00 00 00 00 00 00 00
00035B59,00002414,00 00 00 01 00 00 FF 18
00035B72,00002014,00 00 00 00 00 00 01 5C
00035B72,00002114,00 00 00 00 FF FF FF FF
00035B72,00002214,01 18 01 AD 00 FF FF FF
00035B72,00002314,00 00 00 00 00 00 00 00
00035B72,00002414,00 00 00 01 00 00 FF 18
00035B8F,00002014,00 00 00 00 00 00 01 5C
00035B8F,00002114,00 00 00 00 FF FF FF FF
00035B8F,00002214,01 18 01 AD 00 FF FF FF
00035B8F,00002314,00 00 00 00 00 00 00 00
00035B8F,00002414,00 00 00 01 00 00 FF 18
00035BA3,00002014,00 00 00 00 00 00 01 5C
00035BA3,00002114,00 00 00 00 FF FF FF FF
00035BA3,00002214,01 18 01 AD 00 FF FF FF
00035BA3,00002314,00 00 00 00 00 00 00 00
00035BA3,00002414,00 00 00 01 00 00 FF 18
